Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
11,00:34:18.866981,00:34:19.675508,-1,1.0
11,00:34:18.866981,00:34:20.209726,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
12,00:34:21.598280,00:34:23.751177,1,1.0
12,00:34:21.598280,00:34:24.048632,1,1.0
12,00:34:21.598280,00:34:24.346037,1,1.0
12,00:34:21.598280,00:34:24.624398,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
13,00:34:24.660626,00:34:25.618757,-1,1.0
13,00:34:24.660626,00:34:26.001628,-1,1.0
13,00:34:24.660626,00:34:26.248592,-1,1.0
13,00:34:24.660626,00:34:26.517413,1,1.0
13,00:34:24.660626,00:34:26.731941,1,1.0
13,00:34:24.660626,00:34:26.892611,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
14,00:34:27.270713,00:34:28.088234,1,1.0
14,00:34:27.270713,00:34:28.360135,1,1.0
14,00:34:27.270713,00:34:28.553783,1,1.0
14,00:34:27.270713,00:34:28.894800,-1,1.0
14,00:34:27.270713,00:34:29.086235,-1,1.0
14,00:34:27.270713,00:34:29.250610,-1,1.0
14,00:34:27.270713,00:34:29.415676,-1,1.0
14,00:34:27.270713,00:34:29.589309,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
15,00:34:29.620928,00:34:30.633876,-1,1.0
15,00:34:29.620928,00:34:30.912161,-1,1.0
15,00:34:29.620928,00:34:31.135885,1,1.0
15,00:34:29.620928,00:34:31.311439,1,1.0
15,00:34:29.620928,00:34:31.488308,1,1.0
15,00:34:29.620928,00:34:31.665476,1,1.0
15,00:34:29.620928,00:34:31.902238,1,1.0
15,00:34:29.620928,00:34:32.073315,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
16,00:34:32.106939,00:34:33.119583,-1,1.0
16,00:34:32.106939,00:34:33.288172,-1,1.0
16,00:34:32.106939,00:34:33.433038,-1,1.0
16,00:34:32.106939,00:34:33.585621,-1,1.0
16,00:34:32.106939,00:34:33.760608,1,1.0
16,00:34:32.106939,00:34:33.945010,1,1.0
16,00:34:32.106939,00:34:34.112814,1,1.0
16,00:34:32.106939,00:34:34.287345,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
17,00:34:34.327100,00:34:36.061293,1,1.0
17,00:34:34.327100,00:34:36.287541,1,1.0
17,00:34:34.327100,00:34:36.479625,1,1.0
17,00:34:34.327100,00:34:36.740661,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
18,00:34:36.772229,00:34:37.825935,1,1.0
18,00:34:36.772229,00:34:38.121811,1,1.0
18,00:34:36.772229,00:34:38.459232,1,1.0
18,00:34:36.772229,00:34:38.760521,-1,1.0
18,00:34:36.772229,00:34:38.912574,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
19,00:34:39.627437,00:34:40.384526,-1,1.0
19,00:34:39.627437,00:34:40.764027,-1,1.0
19,00:34:39.627437,00:34:41.080344,-1,1.0
19,00:34:39.627437,00:34:41.795612,1,1.0
19,00:34:39.627437,00:34:42.117794,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
20,00:34:42.158117,00:34:43.226954,1,1.0
20,00:34:42.158117,00:34:43.526126,1,1.0
20,00:34:42.158117,00:34:43.827242,1,1.0
20,00:34:42.158117,00:34:43.956886,1,1.0
20,00:34:42.158117,00:34:44.130620,1,1.0
20,00:34:42.158117,00:34:44.356136,1,1.0
20,00:34:42.158117,00:34:44.603660,1,1.0
20,00:34:42.158117,00:34:44.891100,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
21,00:34:44.931354,00:34:46.445688,-1,1.0
21,00:34:44.931354,00:34:46.777442,1,1.0
21,00:34:44.931354,00:34:46.994457,1,1.0
21,00:34:44.931354,00:34:47.335663,1,1.0
21,00:34:44.931354,00:34:47.604806,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
22,00:34:47.640124,00:34:49.036607,-1,1.0
22,00:34:47.640124,00:34:49.301317,1,1.0
22,00:34:47.640124,00:34:49.559912,1,1.0
22,00:34:47.640124,00:34:49.747522,1,1.0
22,00:34:47.640124,00:34:50.005568,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
23,00:34:50.045858,00:34:51.275046,-1,1.0
23,00:34:50.045858,00:34:51.458152,-1,1.0
23,00:34:50.045858,00:34:51.645197,-1,1.0
23,00:34:50.045858,00:34:51.797766,-1,1.0
23,00:34:50.045858,00:34:51.950915,-1,1.0
23,00:34:50.045858,00:34:52.133699,-1,1.0
23,00:34:50.045858,00:34:52.298367,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
24,00:34:52.335697,00:34:53.542180,-1,1.0
24,00:34:52.335697,00:34:53.703394,-1,1.0
24,00:34:52.335697,00:34:53.949514,1,1.0
24,00:34:52.335697,00:34:54.127337,1,1.0
24,00:34:52.335697,00:34:54.291588,1,1.0
24,00:34:52.335697,00:34:54.444826,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
25,00:34:54.814274,00:34:57.072570,1,1.0
25,00:34:54.814274,00:34:57.351777,1,1.0
25,00:34:54.814274,00:34:57.527125,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
26,00:34:57.553211,00:34:58.960599,1,1.0
26,00:34:57.553211,00:34:59.200605,1,1.0
26,00:34:57.553211,00:34:59.383651,-1,1.0
26,00:34:57.553211,00:34:59.590553,-1,1.0
26,00:34:57.553211,00:34:59.753830,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
27,00:35:00.133098,00:35:00.792919,-1,1.0
27,00:35:00.133098,00:35:01.131609,-1,1.0
27,00:35:00.133098,00:35:01.448564,-1,1.0
27,00:35:00.133098,00:35:01.673282,1,1.0
27,00:35:00.133098,00:35:02.018677,1,1.0
27,00:35:00.133098,00:35:02.130034,1,1.0
27,00:35:00.133098,00:35:02.391622,1,1.0
27,00:35:00.133098,00:35:02.780494,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
28,00:35:02.810708,00:35:03.595347,1,1.0
28,00:35:02.810708,00:35:03.934312,1,1.0
28,00:35:02.810708,00:35:04.315581,1,1.0
28,00:35:02.810708,00:35:04.700712,1,1.0
28,00:35:02.810708,00:35:05.475578,1,1.0
28,00:35:02.810708,00:35:05.861474,1,1.0
28,00:35:02.810708,00:35:06.178936,1,1.0
28,00:35:02.810708,00:35:06.561606,1,1.0
28,00:35:02.810708,00:35:06.868427,1,1.0
28,00:35:02.810708,00:35:07.207712,1,1.0
28,00:35:02.810708,00:35:07.750729,-1,1.0
28,00:35:02.810708,00:35:08.081048,-1,1.0
28,00:35:02.810708,00:35:08.381888,-1,1.0
28,00:35:02.810708,00:35:08.693475,-1,1.0
28,00:35:02.810708,00:35:08.942002,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
