Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
15,20:32:39.430307,20:32:40.533270,1,1.0
15,20:32:39.430307,20:32:41.111022,-1,1.0
15,20:32:39.430307,20:32:41.446498,-1,1.0
15,20:32:39.430307,20:32:41.601058,-1,1.0
15,20:32:39.430307,20:32:41.848217,-1,1.0
15,20:32:39.430307,20:32:42.068461,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
16,20:32:42.096870,20:32:44.043116,1,1.0
16,20:32:42.096870,20:32:44.378792,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
17,20:32:44.727873,20:32:45.623487,1,1.0
17,20:32:44.727873,20:32:46.053211,1,1.0
17,20:32:44.727873,20:32:46.297228,-1,1.0
17,20:32:44.727873,20:32:46.631270,-1,1.0
17,20:32:44.727873,20:32:47.010957,1,1.0
17,20:32:44.727873,20:32:47.263175,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
18,20:32:47.285733,20:32:48.178474,-1,1.0
18,20:32:47.285733,20:32:48.473584,-1,1.0
18,20:32:47.285733,20:32:48.694026,1,1.0
18,20:32:47.285733,20:32:48.934706,1,1.0
18,20:32:47.285733,20:32:49.154359,1,1.0
18,20:32:47.285733,20:32:49.434481,1,1.0
18,20:32:47.285733,20:32:49.768954,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
19,20:32:49.791727,20:32:50.696807,-1,1.0
19,20:32:49.791727,20:32:51.011141,-1,1.0
19,20:32:49.791727,20:32:51.294760,-1,1.0
19,20:32:49.791727,20:32:51.441481,1,1.0
19,20:32:49.791727,20:32:51.667489,1,1.0
19,20:32:49.791727,20:32:51.876917,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
20,20:32:52.234906,20:32:52.604660,1,1.0
20,20:32:52.234906,20:32:52.981763,1,1.0
20,20:32:52.234906,20:32:53.493048,1,1.0
20,20:32:52.234906,20:32:53.807953,-1,1.0
20,20:32:52.234906,20:32:54.085742,-1,1.0
20,20:32:52.234906,20:32:54.412057,-1,1.0
