Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
12,12:26:29.478560,12:26:30.616272,-1,1.0
12,12:26:29.478560,12:26:30.782670,-1,1.0
12,12:26:29.478560,12:26:30.927880,-1,1.0
12,12:26:29.478560,12:26:31.090596,-1,1.0
12,12:26:29.478560,12:26:31.220102,-1,1.0
12,12:26:29.478560,12:26:31.388665,-1,1.0
12,12:26:29.478560,12:26:31.538822,-1,1.0
12,12:26:29.478560,12:26:31.689134,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
13,12:26:31.725812,12:26:32.774852,-1,1.0
13,12:26:31.725812,12:26:32.919924,-1,1.0
13,12:26:31.725812,12:26:33.077215,-1,1.0
13,12:26:31.725812,12:26:33.241628,-1,1.0
13,12:26:31.725812,12:26:33.379921,-1,1.0
13,12:26:31.725812,12:26:33.531533,-1,1.0
13,12:26:31.725812,12:26:33.692576,-1,1.0
13,12:26:31.725812,12:26:33.830324,-1,1.0
13,12:26:31.725812,12:26:33.966537,-1,1.0
13,12:26:31.725812,12:26:34.115906,-1,1.0
13,12:26:31.725812,12:26:34.298918,-1,1.0
13,12:26:31.725812,12:26:34.932821,-1,1.0
13,12:26:31.725812,12:26:35.104976,-1,1.0
13,12:26:31.725812,12:26:35.306245,-1,1.0
13,12:26:31.725812,12:26:35.466026,-1,1.0
13,12:26:31.725812,12:26:35.615850,-1,1.0
13,12:26:31.725812,12:26:35.767025,-1,1.0
13,12:26:31.725812,12:26:35.948166,-1,1.0
13,12:26:31.725812,12:26:36.118866,-1,1.0
13,12:26:31.725812,12:26:36.289557,-1,1.0
13,12:26:31.725812,12:26:36.469570,-1,1.0
13,12:26:31.725812,12:26:36.632234,-1,1.0
13,12:26:31.725812,12:26:37.127410,1,1.0
13,12:26:31.725812,12:26:37.279995,1,1.0
13,12:26:31.725812,12:26:37.485295,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
14,12:26:37.525723,12:26:38.950058,-1,1.0
14,12:26:37.525723,12:26:39.216135,-1,1.0
14,12:26:37.525723,12:26:39.407606,-1,1.0
14,12:26:37.525723,12:26:39.579578,1,1.0
14,12:26:37.525723,12:26:39.763899,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
15,12:26:39.801999,12:26:41.341744,-1,1.0
15,12:26:39.801999,12:26:41.525873,-1,1.0
15,12:26:39.801999,12:26:41.706851,-1,1.0
15,12:26:39.801999,12:26:41.885862,-1,1.0
15,12:26:39.801999,12:26:42.035782,-1,1.0
15,12:26:39.801999,12:26:42.203772,-1,1.0
