Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
18,21:18:15.427158,21:18:17.830058,1,1.0
18,21:18:15.427158,21:18:18.159250,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
19,21:18:18.192275,21:18:18.969975,1,1.0
19,21:18:18.192275,21:18:19.293570,1,1.0
19,21:18:18.192275,21:18:19.881537,1,1.0
19,21:18:18.192275,21:18:20.139726,1,1.0
19,21:18:18.192275,21:18:20.386206,-1,1.0
19,21:18:18.192275,21:18:20.706262,-1,1.0
19,21:18:18.192275,21:18:20.900294,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
20,21:18:20.939528,21:18:21.658633,-1,1.0
20,21:18:20.939528,21:18:21.955273,-1,1.0
20,21:18:20.939528,21:18:22.170362,-1,1.0
20,21:18:20.939528,21:18:22.458125,-1,1.0
20,21:18:20.939528,21:18:22.659219,-1,1.0
20,21:18:20.939528,21:18:22.923507,-1,1.0
20,21:18:20.939528,21:18:23.158975,1,1.0
