Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
24,21:58:52.658113,21:58:54.871349,1,1.0
24,21:58:52.658113,21:58:55.057937,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
25,21:58:55.078010,21:58:56.049965,-1,1.0
25,21:58:55.078010,21:58:56.330380,-1,1.0
25,21:58:55.078010,21:58:56.495916,1,1.0
25,21:58:55.078010,21:58:56.733979,1,1.0
25,21:58:55.078010,21:58:56.892620,1,1.0
25,21:58:55.078010,21:58:57.136094,1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
26,21:58:57.175268,21:58:59.516629,-1,1.0
26,21:58:57.175268,21:58:59.799305,-1,1.0
26,21:58:57.175268,21:58:59.957557,-1,1.0
26,21:58:57.175268,21:59:00.113518,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
27,21:59:00.133912,21:59:01.127472,-1,1.0
27,21:59:00.133912,21:59:01.419440,-1,1.0
27,21:59:00.133912,21:59:01.587844,-1,1.0
27,21:59:00.133912,21:59:01.890582,-1,1.0
27,21:59:00.133912,21:59:02.173349,-1,1.0
27,21:59:00.133912,21:59:02.308646,-1,1.0
27,21:59:00.133912,21:59:02.394045,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
28,21:59:02.421212,21:59:03.173530,-1,1.0
28,21:59:02.421212,21:59:03.328263,-1,1.0
28,21:59:02.421212,21:59:03.699304,-1,1.0
28,21:59:02.421212,21:59:03.854082,-1,1.0
28,21:59:02.421212,21:59:04.064304,-1,1.0
28,21:59:02.421212,21:59:04.399095,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
29,21:59:04.442172,21:59:05.327316,-1,1.0
29,21:59:04.442172,21:59:05.494881,-1,1.0
29,21:59:04.442172,21:59:05.642226,-1,1.0
29,21:59:04.442172,21:59:05.817637,-1,1.0
29,21:59:04.442172,21:59:05.956203,-1,1.0
29,21:59:04.442172,21:59:06.103530,-1,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
30,21:59:07.126736,21:59:08.319455,-1,1.0
30,21:59:07.126736,21:59:08.721957,-1,1.0
30,21:59:07.126736,21:59:08.950517,1,1.0
30,21:59:07.126736,21:59:09.160952,1,1.0
30,21:59:07.126736,21:59:09.340630,1,1.0
30,21:59:07.126736,21:59:09.499157,1,1.0
30,21:59:07.126736,21:59:09.781535,1,1.0
30,21:59:07.126736,21:59:10.010442,1,1.0
30,21:59:07.126736,21:59:10.208394,1,1.0
30,21:59:07.126736,21:59:10.499433,-1,1.0
30,21:59:07.126736,21:59:10.646604,-1,1.0
30,21:59:07.126736,21:59:10.839544,-1,1.0
30,21:59:07.126736,21:59:11.017873,-1,1.0
30,21:59:07.126736,21:59:11.184984,-1,1.0
30,21:59:07.126736,21:59:11.352339,-1,1.0
30,21:59:07.126736,21:59:11.528590,-1,1.0
